Report_Date,business_date,batch_timestamp,account_uuid,plan_uuid,schedule_id,institution_id,Product_ID,error,error_message,field_path,AccountNumber
2018-03-05 10:58:11.890,2018-03-05,10:58:11.8900000,8ff83b9d-97ae-42fe-a9ce-0d3ddf46d926,95c92fa5-fa42-4ca2-a741-f462d350418a,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000054
2018-03-05 10:58:11.890,2018-03-05,10:58:11.8900000,2cb811eb-b249-4567-a6c6-c62d6e5e690d,2b74acc8-46a8-4eb5-9ade-795324b14108,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000062
2018-03-05 10:58:11.890,2018-03-05,10:58:11.8900000,f9b45daf-6823-4f01-a4f4-fd91e525bb6f,68565e95-ca87-4da4-9925-ddcd96f352de,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000070
2018-03-05 10:58:11.890,2018-03-05,10:58:11.8900000,f9b45daf-6823-4f01-a4f4-fd91e525bb6f,1c911013-d5c4-4f82-b09e-ce65d6b928f3,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000070
2018-03-05 10:58:11.890,2018-03-05,10:58:11.8900000,6e2e1f42-280c-4712-bc6e-4d0c245eb348,bfa2f6ae-6026-403b-99e9-984fb792ddbe,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000001698
2018-03-05 10:58:11.890,2018-03-05,10:58:11.8900000,624cbd6d-02ef-4146-82b9-9b8f3f49db6a,123456s7118121034A,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000203
2018-03-05 10:58:11.890,2018-03-05,10:58:11.8900000,624cbd6d-02ef-4146-82b9-9b8f3f49db6a,123456s7118121034A2,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000203
2018-03-05 10:58:11.890,2018-03-05,10:58:11.8900000,987fe390-4794-4431-bd11-1ad91835deb7,h1d32f3d-55d4-47af-80dc-8c405e78ab1e,1,6977,7139,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100000100200010
2018-03-05 10:58:11.890,2018-03-05,10:58:11.8900000,6e2e1f42-280c-4712-bc6e-4d0c245eb348,a40a1bbb-601b-4192-b1cd-85c9a0738fe1,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000001698
2018-03-05 10:58:11.890,2018-03-05,10:58:11.8900000,1d22f7a6-e594-4947-a741-d09b64d24ee5,780fa64d-1821-4a37-a69c-850f2bb7a720,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000001714
