Report_Date,business_date,batch_timestamp,account_uuid,plan_uuid,schedule_id,institution_id,Product_ID,error,error_message,field_path,AccountNumber
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,8ff83b9d-97ae-42fe-a9ce-0d3ddf46d926,95c92fa5-fa42-4ca2-a741-f462d350418a,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000054
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,2cb811eb-b249-4567-a6c6-c62d6e5e690d,2b74acc8-46a8-4eb5-9ade-795324b14108,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000062
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,f9b45daf-6823-4f01-a4f4-fd91e525bb6f,68565e95-ca87-4da4-9925-ddcd96f352de,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000070
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,f9b45daf-6823-4f01-a4f4-fd91e525bb6f,1c911013-d5c4-4f82-b09e-ce65d6b928f3,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000070
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,624cbd6d-02ef-4146-82b9-9b8f3f49db6a,123456s7118121034A,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000203
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,624cbd6d-02ef-4146-82b9-9b8f3f49db6a,123456s7118121034A2,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000203
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,987fe390-4794-4431-bd11-1ad91835deb7,h1d32f3d-55d4-47af-80dc-8c405e78ab1e,1,6977,7139,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100000100200010
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,d358b0e4-294c-4d5e-a61f-988ad8f12886,b0905a93-f3b4-4312-9ba2-ff9537c2f494,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000001698
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,d358b0e4-294c-4d5e-a61f-988ad8f12886,42445236-2536-4c53-a3ef-bed1984a4581,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000001698
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,b09d7459-2bc2-4ca7-88f4-553a8a67b6c3,280c2ea2-e914-46ae-9042-0e1136a943b5,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000002696
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,fa4555cd-1bff-485d-bd89-3f6aee2e6110,9b02fe09-b3fd-4a49-8d4d-e056fe30f673,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000002704
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,ab9c5a02-64af-4538-a991-9e675d362ccb,9787b9c1-aa7f-4f92-8a19-531c3db845d5,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003769
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,9b787260-5c9c-4a58-b798-161ba9c7ac96,288e8c36-fa30-4222-9838-c7b797d661aa,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003736
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,a65b0b79-c9ee-4e40-89b2-de96684fb6e5,668fb6f2-7903-4db7-91ba-658241d94a1a,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003777
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,3b6a88b0-3c20-4c3a-b826-22ed7a5b9c45,3910c56c-0462-4186-b034-a38b7be1e7ee,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003785
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,8ed34b75-6987-4c37-9775-0784536c7fa3,774be790-3384-43f7-8cf5-f56f6b9c95f5,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003868
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,4daccf5e-edab-458c-8737-f0367c72a548,43bd48d3-dc06-4b0b-b5f1-364ff9435188,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003827
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,d71032bc-bf59-4d9a-aeca-81ba212fd882,a68a16be-dded-4244-af4a-a8a1d12ba738,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003819
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,9bd9c7ab-6849-4341-9f58-71195461979f,0354d467-4893-4e62-967d-d830430ed0c2,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003793
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,e22f6c54-c011-4219-b858-fcecae194a87,77c81b43-a52b-4c6c-9274-2706da85b22f,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003876
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,c5934075-2137-409c-a7d1-3cb6d93677c1,20143488-a563-49ed-a4ec-ffdc5705d26f,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003942
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,8b16150f-0863-4097-a030-e8fe9841574d,9a6a9f0c-eca3-476e-9d21-0dd0e56e0a17,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003892
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,e6f98955-f54d-420a-9f70-1b0d0493765b,6a46ee42-cb00-4ad6-842a-04e4d5f8fca3,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003884
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,e05994b1-ff9f-478c-ba92-56988534c3df,5f90bdc7-6bc9-4883-b1b4-fe93ce756c13,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003934
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,ae1d3c49-9ae4-4fb4-b9bf-63da381ffbbb,47c75de6-1cf4-4e28-92f1-995b7fb34b9a,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003900
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,471a3ad9-b15a-4c2f-b366-1d9ed35ee42d,efe943f3-0052-4fad-8be3-139053a12b68,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003959
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,9ec763de-f28b-4ca0-8a8a-00a9abeaa37f,78abe506-44f1-4479-a8f2-7057d5ae3f22,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003918
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,e83ef7f0-3ddb-4e41-8e6b-b975ef40a087,b6c29ace-2450-490c-aa68-7b92ec996d63,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003975
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,1722d021-202e-491b-9879-3a6b375d84ba,bbefb771-a1d8-4fc5-be2d-1a07893e3544,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003991
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,da5e8ca7-7ee4-4ad3-92d7-5ae091a318cf,fd83bfb0-27d3-48a2-8294-dfd89ad88b58,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003967
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,2a8182f4-e52e-4c6a-9745-79abff4cb175,4279b6fb-bb89-45a5-984f-482b1ea6e33d,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003926
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,20460121-3a15-4fbb-a701-c13f9cd8ae2c,427bc827-0e33-4c57-a522-1e8d7c88792a,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000004049
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,fddeeb5b-b2bd-4220-9952-653ec5b56356,5a54cd17-5cac-4c74-bb9c-918bf5c64015,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000004023
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,6de93bb1-fdf9-44f4-b9c0-6940acef516a,81594b83-6360-49d5-a2e9-77a271aecb84,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000004007
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,38d74437-3bc0-4882-9ba6-930115e878e1,1f112f15-1959-4e3b-97a8-4c1b29ef0b49,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000004106
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,688462e3-f3da-48c3-a40d-438fda2cc14a,cc00e88b-65d2-4279-80f5-bbbb5e9672cc,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000004031
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,c5de1d0f-8d75-4a0d-9c31-ff38168c400f,7e646202-72a4-4834-9304-77af9c1baade,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000003983
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,bf2085af-b15f-4e19-96c3-966e92d5db35,32f93e30-8963-4709-be23-9bbfa80c93c1,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000004015
2018-06-10 19:05:15.440,2018-06-10,19:05:15.4400000,ed6c01d6-6b6c-4192-b3ed-a80345f8547e,8858bcec-1feb-4ccf-a72f-baa79ee2e52b,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000004098
