Report_Date,business_date,batch_timestamp,account_uuid,plan_uuid,schedule_id,institution_id,Product_ID,error,error_message,field_path,AccountNumber
2018-02-06 14:33:25.800,2018-02-06,14:33:25.8000000,8ff83b9d-97ae-42fe-a9ce-0d3ddf46d926,95c92fa5-fa42-4ca2-a741-f462d350418a,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000054
2018-02-06 14:33:25.800,2018-02-06,14:33:25.8000000,2cb811eb-b249-4567-a6c6-c62d6e5e690d,2b74acc8-46a8-4eb5-9ade-795324b14108,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000062
2018-02-06 14:33:25.800,2018-02-06,14:33:25.8000000,f9b45daf-6823-4f01-a4f4-fd91e525bb6f,68565e95-ca87-4da4-9925-ddcd96f352de,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000070
2018-02-06 14:33:25.800,2018-02-06,14:33:25.8000000,f9b45daf-6823-4f01-a4f4-fd91e525bb6f,1c911013-d5c4-4f82-b09e-ce65d6b928f3,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000070
2018-02-06 14:33:25.800,2018-02-06,14:33:25.8000000,e001d303-d044-430a-aaac-5d26a1894e04,34503092022131400,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000002803
2018-02-06 14:33:25.800,2018-02-06,14:33:25.8000000,74d5b54b-7f58-40ac-8309-2b01e8cedb6d,34503092022131400,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000002795
2018-02-06 14:33:25.800,2018-02-06,14:33:25.8000000,0763b317-2083-40b8-bd0d-289c811b5fa3,wert45yh-dfref-4e40-915d8-b75f09f8c153,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000004692
2018-02-06 14:33:25.800,2018-02-06,14:33:25.8000000,c6c233b6-b60f-4aa2-83fc-7f6f4b9ff10d,wert45yh-dfref-4e40-915d85-b75f09f8c153,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000004718
2018-02-06 14:33:25.800,2018-02-06,14:33:25.8000000,624cbd6d-02ef-4146-82b9-9b8f3f49db6a,123456s7118121034A,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000203
2018-02-06 14:33:25.800,2018-02-06,14:33:25.8000000,624cbd6d-02ef-4146-82b9-9b8f3f49db6a,123456s7118121034A2,1,6969,7131,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100001000000203
2018-02-06 14:33:25.800,2018-02-06,14:33:25.8000000,987fe390-4794-4431-bd11-1ad91835deb7,h1d32f3d-55d4-47af-80dc-8c405e78ab1e,1,6977,7139,CRS_COMPUTATION_ERROR,scheduleId=3 at monthNumber=1 has MDR output that is negative,schedule at month {1},1100000100200010
